file,line,symbol,rhs,triage_class_guess,review_priority
lib/shutdown.ml,384,is_benign_termination,false,rejecter_safe,low
lib/sse_jsonrpc_filter.ml,15,jsonrpc_message_for_agent_stream,false,predicate_unclassified,medium
lib/task/tool_task.ml,458,handle_tasks,None,option_absent,low
lib/task/tool_task.ml,527,task_history_events_json,false,predicate_unclassified,medium
lib/task/tool_task.ml,574,dispatch_internal,None,option_absent,low
lib/task/tool_task_args.ml,68,synthesize_summary_from_siblings,None,option_absent,low
lib/task/tool_task_contract_gate.ml,8,strict_release_requires_handoff,false,predicate_unclassified,medium
lib/task/tool_task_handlers.ml,164,handle_add_task,None,option_absent,low
lib/task/tool_task_handlers.ml,172,handle_add_task,None,option_absent,low
lib/task/tool_task_handlers.ml,313,handle_batch_add_tasks,None,option_absent,low
lib/telemetry_unified/telemetry_unified.ml,47,trajectory_tool_call_json,false,predicate_unclassified,medium
lib/telemetry_unified/telemetry_unified.ml,58,extract_ts,None,option_absent,low
lib/telemetry_unified/telemetry_unified.ml,63,extract_ts,None,option_absent,low
lib/telemetry_unified/telemetry_unified.ml,197,coverage_gap_recovered,false,predicate_unclassified,medium
lib/telemetry_unified/telemetry_unified.ml,239,tool_call_io_execution_id,None,option_absent,low
lib/telemetry_unified/telemetry_unified.ml,248,tool_called_detail_from_fields,None,option_absent,low
lib/telemetry_unified/telemetry_unified.ml,253,tool_called_event_detail,None,option_absent,low
lib/telemetry_unified/telemetry_unified.ml,324,matches_keeper,false,predicate_unclassified,medium
lib/telemetry_unified/telemetry_unified.ml,332,matches_keeper,false,predicate_unclassified,medium
lib/telemetry_unified/telemetry_unified.ml,343,matches_keeper,false,predicate_unclassified,medium
lib/telemetry_unified/telemetry_unified.ml,348,matches_field,false,predicate_unclassified,medium
lib/telemetry_unified_source/telemetry_unified_source.ml,46,source_of_string,None,parser_absent,low
lib/tool_agent.ml,184,agent_card_action_of_string,None,parser_absent,low
lib/tool_agent.ml,386,dispatch,None,option_absent,low
lib/tool_agent_timeline.ml,725,dispatch,None,option_absent,low
lib/tool_call_quality_benchmark/tool_call_quality_benchmark_evidence_quality.ml,44,route_evidence_has_semantic_fields,false,predicate_unclassified,medium
lib/tool_call_quality_benchmark/tool_call_quality_benchmark_loader.ml,59,member_opt,None,parser_absent,low
lib/tool_call_quality_benchmark/tool_call_quality_benchmark_loader.ml,164,benchmark_case_of_yojson,None,parser_absent,low
lib/tool_control.ml,74,handle_pause_status,false,predicate_unclassified,medium
lib/tool_control.ml,154,dispatch,None,option_absent,low
lib/tool_input_validation.ml,197,schema_has_properties,false,predicate_unclassified,medium
lib/tool_input_validation.ml,207,forbids_additional_properties,false,predicate_unclassified,medium
lib/tool_input_validation.ml,334,one_of_required_shape_error,None,option_absent,low
lib/tool_input_validation.ml,815,empty_tool_args,false,predicate_unclassified,medium
lib/tool_library.ml,56,source_of_string_opt,None,parser_absent,low
lib/tool_library.ml,125,parse_frontmatter,None,parser_absent,low
lib/tool_library.ml,218,handle_read,None,option_absent,low
lib/tool_library.ml,346,dispatch,None,option_absent,low
lib/tool_local_runtime.ml,50,handle_runtime_verify,None,option_absent,low
lib/tool_local_runtime.ml,56,handle_runtime_verify,None,option_absent,low
lib/tool_local_runtime.ml,173,dispatch,None,option_absent,low
lib/tool_local_runtime_probe.ml,99,tok_per_second,None,option_absent,low
lib/tool_local_runtime_probe.ml,119,ollama_probe_think_mode_of_string,None,parser_absent,low
lib/tool_local_runtime_probe.ml,215,prompt_eval_duration_ms_of_run_json,None,option_absent,low
lib/tool_local_runtime_probe.ml,295,kv_cache_assessment_json,None,option_absent,low
lib/tool_local_runtime_probe.ml,564,runtime_ollama_probe_json,false,predicate_unclassified,medium
lib/tool_local_runtime_verify.ml,29,safe_discovery_endpoints,None,option_absent,low
lib/tool_local_runtime_verify.ml,70,endpoint_ctx_size,None,option_absent,low
lib/tool_local_runtime_verify.ml,144,classify_runtime_blocker,false,predicate_unclassified,medium
lib/tool_local_runtime_verify.ml,164,classify_runtime_blocker,false,predicate_unclassified,medium
lib/tool_local_runtime_verify.ml,268,runtime_verify_json_from_discovery,None,option_absent,low
lib/tool_misc.ml,175,dispatch,None,option_absent,low
lib/tool_misc_web_enrichment.ml,22,json_field_string,None,option_absent,low
lib/tool_misc_web_enrichment.ml,29,json_field_int,None,option_absent,low
lib/tool_misc_web_enrichment.ml,36,json_field_bool,None,option_absent,low
lib/tool_misc_web_enrichment.ml,49,assoc_field_string,None,option_absent,low
lib/tool_misc_web_enrichment.ml,54,assoc_field_int,None,option_absent,low
lib/tool_misc_web_enrichment.ml,59,assoc_field_bool,None,option_absent,low
lib/tool_misc_web_fetch.ml,63,extract_mode_of_string,None,parser_absent,low
lib/tool_misc_web_fetch.ml,103,valid_url,false,rejecter_safe,low
lib/tool_misc_web_search.ml,86,valid_search_result_url,false,rejecter_safe,low
lib/tool_misc_web_search.ml,221,provider_of_string,None,parser_absent,low
lib/tool_misc_web_search.ml,234,env_present,false,rejecter_safe,low
lib/tool_plan.ml,246,dispatch,None,option_absent,low
lib/tool_run.ml,113,dispatch,None,option_absent,low
lib/tool_schedule.ml,509,dispatch,None,option_absent,low
lib/tool_surface/tool_help_registry.ml,235,manual_help_entry,None,option_absent,low
lib/tool_types/tool_result.ml,44,failure_effect_disposition_of_string,None,parser_absent,low
lib/tool_types/tool_result.ml,59,tool_failure_class_of_string,None,parser_absent,low
lib/tool_usage_log.ml,108,coverage_gap_recovered,false,predicate_unclassified,medium
lib/tool_usage_log.ml,250,extract_caller,None,option_absent,low
lib/tool_workspace.ml,185,resolve_current_binding,false,predicate_unclassified,medium
lib/transport.ml,198,make_success,None,option_absent,low
lib/turn_fsm/turn_fsm.ml,316,classify_transition,None,option_absent,low
lib/turn_mode_codec.ml,26,turn_mode_of_string,None,parser_absent,low
lib/types/masc_error.ml,73,category_for_tool_opt,None,parser_absent,low
lib/types/turn_record.ml,228,as_sha256_digest,false,predicate_unclassified,medium
lib/types/types_core.ml,65,agent_status_of_string_opt,None,parser_absent,low
lib/types/types_core.ml,138,normalize_agent_last_seen,None,option_absent,low
lib/types/types_core.ml,163,agent_of_yojson,None,parser_absent,low
lib/voice/voice_bridge.ml,17,audio_url_of_file,None,option_absent,low
lib/voice/voice_bridge.ml,575,result_has_audio_file,false,predicate_unclassified,medium
lib/voice/voice_bridge.ml,627,agent_speak_json,None,option_absent,low
lib/voice/voice_session_manager.ml,67,status_of_string_opt,None,parser_absent,low
lib/voice_bridge_core/voice_bridge_core.ml,219,audio_duration_seconds,None,option_absent,low
lib/voice_config/voice_config.ml,108,trim_nonempty_json,None,option_absent,low
lib/workspace/nickname.ml,78,is_dictionary_generated_nickname,false,rejecter_safe,low
lib/workspace/telemetry_observe.ml,17,observe_silent,(),noop_side_effect,low
lib/workspace/workspace_goal_index.ml,87,link_of_yojson,None,parser_absent,low
lib/workspace/workspace_state.ml,41,recover_active_agent_name,None,option_absent,low
lib/workspace/workspace_task_receipts.ml,131,json_raw_string_path,None,option_absent,low
lib/workspace/workspace_utils_backend_setup.ml,63,parse_gitdir_to_main_root,None,parser_absent,low
lib/workspace/workspace_utils_backend_setup.ml,220,env_opt,None,parser_absent,low
lib/workspace/workspace_utils_ops.ml,408,agent_json_needs_repair,false,predicate_unclassified,medium
lib/workspace_assertions.ml,44,assertion_kind_of_string_lenient,None,parser_absent,low
